0.806384	0	0	48	FullDelay	0.116384	116384	1	4
0.828904	0	0	0	LastDelay	0.028904	28904	1	1
0.828904	0	0	0	FullDelay	0.828904	828904	4	1
0.83748	0	0	49	LastDelay	0.11748	117480	1	4
0.83748	0	0	49	FullDelay	0.11748	117480	1	4
0.846056	0	0	50	LastDelay	0.116056	116056	1	4
0.846056	0	0	50	FullDelay	0.116056	116056	1	4
0.858904	0	0	57	LastDelay	0.028904	28904	1	1
0.858904	0	0	57	FullDelay	0.028904	28904	1	1
0.86748	0	0	52	LastDelay	0.11748	117480	1	4
0.86748	0	0	52	FullDelay	0.11748	117480	1	4
0.878904	0	0	8	LastDelay	0.028904	28904	1	1
0.878904	0	0	8	FullDelay	0.798904	798904	4	1
0.895616	0	0	55	LastDelay	0.115616	115616	1	4
0.895616	0	0	55	FullDelay	0.115616	115616	1	4
0.898464	0	0	44	LastDelay	0.078464	78464	1	2
0.898464	0	0	44	FullDelay	0.308464	308464	2	2
0.937808	0	0	61	LastDelay	0.057808	57808	1	2
0.937808	0	0	61	FullDelay	0.057808	57808	1	2
0.938904	0	0	64	LastDelay	0.028904	28904	1	1
0.938904	0	0	64	FullDelay	0.028904	28904	1	1
0.957808	0	0	63	LastDelay	0.057808	57808	1	2
0.957808	0	0	63	FullDelay	0.057808	57808	1	2
0.968904	0	0	67	LastDelay	0.028904	28904	1	1
0.968904	0	0	67	FullDelay	0.028904	28904	1	1
0.983536	0	0	59	LastDelay	0.123536	123536	1	4
0.983536	0	0	59	FullDelay	0.123536	123536	1	4
0.987808	0	0	66	LastDelay	0.057808	57808	1	2
0.987808	0	0	66	FullDelay	0.057808	57808	1	2
0.992112	0	0	68	LastDelay	0.032112	32112	1	1
0.992112	0	0	68	FullDelay	0.032112	32112	1	1
1.00069	0	0	69	LastDelay	0.030688	30688	1	1
1.00069	0	0	69	FullDelay	0.030688	30688	1	1
1.0189	0	0	71	LastDelay	0.028904	28904	1	1
1.0189	0	0	71	FullDelay	0.028904	28904	1	1
1.03781	0	0	70	LastDelay	0.057808	57808	1	2
1.03781	0	0	70	FullDelay	0.057808	57808	1	2
1.0389	0	0	53	LastDelay	0.028904	28904	1	1
1.0389	0	0	53	FullDelay	0.278904	278904	2	1
1.0589	0	0	72	LastDelay	0.028904	28904	1	1
1.0589	0	0	72	FullDelay	0.028904	28904	1	1
1.1289	0	0	60	LastDelay	0.028904	28904	1	1
1.1289	0	0	60	FullDelay	0.258904	258904	2	1
1.16562	0	0	42	LastDelay	0.115616	115616	1	4
1.16562	0	0	42	FullDelay	0.595616	595616	3	4
1.1789	0	0	79	LastDelay	0.028904	28904	1	1
1.1789	0	0	79	FullDelay	0.028904	28904	1	1
1.1989	0	0	81	LastDelay	0.028904	28904	1	1
1.1989	0	0	81	FullDelay	0.028904	28904	1	1
1.21781	0	0	80	LastDelay	0.057808	57808	1	2
1.21781	0	0	80	FullDelay	0.057808	57808	1	2
1.23562	0	0	76	LastDelay	0.115616	115616	1	4
1.23562	0	0	76	FullDelay	0.115616	115616	1	4
1.30562	0	0	83	LastDelay	0.115616	115616	1	4
1.30562	0	0	83	FullDelay	0.115616	115616	1	4
1.32562	0	0	47	LastDelay	0.115616	115616	1	4
1.32562	0	0	47	FullDelay	0.645616	645616	3	4
1.33419	0	0	86	LastDelay	0.064192	64192	1	2
1.33419	0	0	86	FullDelay	0.064192	64192	1	2
1.34277	0	0	65	LastDelay	0.122768	122768	1	4
1.34277	0	0	65	FullDelay	0.422768	422768	2	4
1.3589	0	0	92	LastDelay	0.028904	28904	1	1
1.3589	0	0	92	FullDelay	0.028904	28904	1	1
1.36562	0	0	54	LastDelay	0.115616	115616	1	4
1.36562	0	0	54	FullDelay	0.595616	595616	3	4
1.38671	0	0	89	LastDelay	0.086712	86712	1	3
1.38671	0	0	89	FullDelay	0.086712	86712	1	3
1.39562	0	0	87	LastDelay	0.115616	115616	1	4
1.39562	0	0	87	FullDelay	0.115616	115616	1	4
1.40562	0	0	88	LastDelay	0.115616	115616	1	4
1.40562	0	0	88	FullDelay	0.115616	115616	1	4
1.42562	0	0	90	LastDelay	0.115616	115616	1	4
1.42562	0	0	90	FullDelay	0.115616	115616	1	4
1.4389	0	0	78	LastDelay	0.028904	28904	1	1
1.4389	0	0	78	FullDelay	0.298904	298904	2	1
1.48562	0	0	62	LastDelay	0.115616	115616	1	4
1.48562	0	0	62	FullDelay	0.595616	595616	3	4
1.5289	0	0	100	LastDelay	0.028904	28904	1	1
1.5289	0	0	100	FullDelay	0.028904	28904	1	1
1.54781	0	0	99	LastDelay	0.057808	57808	1	2
1.54781	0	0	99	FullDelay	0.057808	57808	1	2
1.5689	0	0	104	LastDelay	0.028904	28904	1	1
1.5689	0	0	104	FullDelay	0.028904	28904	1	1
1.57781	0	0	102	LastDelay	0.057808	57808	1	2
1.57781	0	0	102	FullDelay	0.057808	57808	1	2
1.64562	0	0	103	LastDelay	0.115616	115616	1	4
1.64562	0	0	103	FullDelay	0.115616	115616	1	4
1.64781	0	0	105	LastDelay	0.057808	57808	1	2
1.64781	0	0	105	FullDelay	0.057808	57808	1	2
1.66781	0	0	58	LastDelay	0.057808	57808	1	2
1.66781	0	0	58	FullDelay	0.827808	827808	4	2
1.68562	0	0	85	LastDelay	0.115616	115616	1	4
1.68562	0	0	85	FullDelay	0.445616	445616	2	4
1.6889	0	0	82	LastDelay	0.028904	28904	1	1
1.6889	0	0	82	FullDelay	0.508904	508904	3	1
1.69748	0	0	77	LastDelay	0.05748	57480	1	1
1.69748	0	0	77	FullDelay	0.56748	567480	3	1
1.7389	0	0	107	LastDelay	0.028904	28904	1	1
1.7389	0	0	107	FullDelay	0.028904	28904	1	1
1.74562	0	0	75	LastDelay	0.115616	115616	1	4
1.74562	0	0	75	FullDelay	0.655616	655616	3	4
1.78781	0	0	109	LastDelay	0.057808	57808	1	2
1.78781	0	0	109	FullDelay	0.057808	57808	1	2
1.7989	0	0	97	LastDelay	0.028904	28904	1	1
1.7989	0	0	97	FullDelay	0.328904	328904	2	1
1.8389	0	0	84	LastDelay	0.028904	28904	1	1
1.8389	0	0	84	FullDelay	0.608904	608904	3	1
1.84781	0	0	101	LastDelay	0.057808	57808	1	2
1.84781	0	0	101	FullDelay	0.337808	337808	2	2
1.8489	0	0	91	LastDelay	0.028904	28904	1	1
1.8489	0	0	91	FullDelay	0.528904	528904	3	1
1.85781	0	0	56	LastDelay	0.057808	57808	1	2
1.85781	0	0	56	FullDelay	1.06781	1.06781e+06	5	2
1.87562	0	0	96	LastDelay	0.115616	115616	1	4
1.87562	0	0	96	FullDelay	0.415616	415616	2	4
1.8889	0	0	114	LastDelay	0.028904	28904	1	1
1.8889	0	0	114	FullDelay	0.028904	28904	1	1
1.89748	0	0	98	LastDelay	0.11748	117480	1	4
1.89748	0	0	98	FullDelay	0.41748	417480	2	4
1.9289	0	0	38	LastDelay	0.028904	28904	1	1
1.9289	0	0	38	FullDelay	1.4489	1.4489e+06	7	1
1.94562	0	0	111	LastDelay	0.115616	115616	1	4
1.94562	0	0	111	FullDelay	0.115616	115616	1	4
1.94781	0	0	117	LastDelay	0.057808	57808	1	2
1.94781	0	0	117	FullDelay	0.057808	57808	1	2
1.96671	0	0	116	LastDelay	0.086712	86712	1	3
1.96671	0	0	116	FullDelay	0.086712	86712	1	3
1.97529	0	0	74	LastDelay	0.065288	65288	1	2
1.97529	0	0	74	FullDelay	0.895288	895288	4	2
1.9789	0	0	73	LastDelay	0.028904	28904	1	1
1.9789	0	0	73	FullDelay	0.938904	938904	5	1
1.98562	0	0	115	LastDelay	0.115616	115616	1	4
1.98562	0	0	115	FullDelay	0.115616	115616	1	4
1.9989	0	0	108	LastDelay	0.028904	28904	1	1
1.9989	0	0	108	FullDelay	0.278904	278904	2	1
2.01606	0	0	110	LastDelay	0.036056	36056	1	1
2.01606	0	0	110	FullDelay	0.276056	276056	2	1
2.04562	0	0	94	LastDelay	0.115616	115616	1	4
2.04562	0	0	94	FullDelay	0.615616	615616	3	4
2.12781	0	0	125	LastDelay	0.057808	57808	1	2
2.12781	0	0	125	FullDelay	0.057808	57808	1	2
2.13638	0	0	121	LastDelay	0.116384	116384	1	4
2.13638	0	0	121	FullDelay	0.116384	116384	1	4
2.14562	0	0	122	LastDelay	0.115616	115616	1	4
2.14562	0	0	122	FullDelay	0.115616	115616	1	4
2.16781	0	0	129	LastDelay	0.057808	57808	1	2
2.16781	0	0	129	FullDelay	0.057808	57808	1	2
2.17781	0	0	130	LastDelay	0.057808	57808	1	2
2.17781	0	0	130	FullDelay	0.057808	57808	1	2
2.19562	0	0	126	LastDelay	0.115616	115616	1	4
2.19562	0	0	126	FullDelay	0.115616	115616	1	4
2.1989	0	0	133	LastDelay	0.028904	28904	1	1
2.1989	0	0	133	FullDelay	0.028904	28904	1	1
2.20562	0	0	127	LastDelay	0.115616	115616	1	4
2.20562	0	0	127	FullDelay	0.115616	115616	1	4
2.21419	0	0	93	LastDelay	0.064192	64192	1	2
2.21419	0	0	93	FullDelay	0.874192	874192	4	2
2.22277	0	0	113	LastDelay	0.062768	62768	1	2
2.22277	0	0	113	FullDelay	0.372768	372768	2	2
2.29562	0	0	134	LastDelay	0.115616	115616	1	4
2.29562	0	0	134	FullDelay	0.115616	115616	1	4
2.30781	0	0	118	LastDelay	0.057808	57808	1	2
2.30781	0	0	118	FullDelay	0.317808	317808	2	2
2.31562	0	0	95	LastDelay	0.115616	115616	1	4
2.31562	0	0	95	FullDelay	0.875616	875616	4	4
2.32781	0	0	120	LastDelay	0.057808	57808	1	2
2.32781	0	0	120	FullDelay	0.317808	317808	2	2
2.33781	0	0	139	LastDelay	0.057808	57808	1	2
2.33781	0	0	139	FullDelay	0.057808	57808	1	2
2.35562	0	0	138	LastDelay	0.115616	115616	1	4
2.35562	0	0	138	FullDelay	0.115616	115616	1	4
2.37354	0	0	142	LastDelay	0.033536	33536	1	1
2.37354	0	0	142	FullDelay	0.033536	33536	1	1
2.39956	0	0	128	LastDelay	0.04956	49560	1	1
2.39956	0	0	128	FullDelay	0.29956	299560	2	1
2.4089	0	0	144	LastDelay	0.028904	28904	1	1
2.4089	0	0	144	FullDelay	0.028904	28904	1	1
2.4189	0	0	145	LastDelay	0.028904	28904	1	1
2.4189	0	0	145	FullDelay	0.028904	28904	1	1
2.42562	0	0	123	LastDelay	0.115616	115616	1	4
2.42562	0	0	123	FullDelay	0.385616	385616	2	4
2.43419	0	0	143	LastDelay	0.064192	64192	1	2
2.43419	0	0	143	FullDelay	0.064192	64192	1	2
2.43562	0	0	124	LastDelay	0.115616	115616	1	4
2.43562	0	0	124	FullDelay	0.375616	375616	2	4
2.44419	0	0	146	LastDelay	0.034192	34192	1	1
2.44419	0	0	146	FullDelay	0.034192	34192	1	1
2.47781	0	0	147	LastDelay	0.057808	57808	1	2
2.47781	0	0	147	FullDelay	0.057808	57808	1	2
2.54781	0	0	150	LastDelay	0.057808	57808	1	2
2.54781	0	0	150	FullDelay	0.057808	57808	1	2
2.56562	0	0	106	LastDelay	0.115616	115616	1	4
2.56562	0	0	106	FullDelay	0.865616	865616	4	4
2.57419	0	0	152	LastDelay	0.034192	34192	1	1
2.57419	0	0	152	FullDelay	0.034192	34192	1	1
2.58277	0	0	141	LastDelay	0.032768	32768	1	1
2.58277	0	0	141	FullDelay	0.252768	252768	2	1
2.62562	0	0	119	LastDelay	0.115616	115616	1	4
2.62562	0	0	119	FullDelay	0.625616	625616	3	4
2.63562	0	0	140	LastDelay	0.115616	115616	1	4
2.63562	0	0	140	FullDelay	0.345616	345616	2	4
2.67781	0	0	157	LastDelay	0.057808	57808	1	2
2.67781	0	0	157	FullDelay	0.057808	57808	1	2
2.692	0	0	154	LastDelay	0.122	122000	1	4
2.692	0	0	154	FullDelay	0.122	122000	1	4
2.70058	0	0	155	LastDelay	0.120576	120576	1	4
2.70058	0	0	155	FullDelay	0.120576	120576	1	4
2.70915	0	0	163	LastDelay	0.029152	29152	1	1
2.70915	0	0	163	FullDelay	0.029152	29152	1	1
2.72562	0	0	132	LastDelay	0.115616	115616	1	4
2.72562	0	0	132	FullDelay	0.585616	585616	3	4
2.75562	0	0	159	LastDelay	0.115616	115616	1	4
2.75562	0	0	159	FullDelay	0.115616	115616	1	4
2.77781	0	0	136	LastDelay	0.057808	57808	1	2
2.77781	0	0	136	FullDelay	0.557808	557808	3	2
2.7889	0	0	151	LastDelay	0.028904	28904	1	1
2.7889	0	0	151	FullDelay	0.258904	258904	2	1
2.80562	0	0	164	LastDelay	0.115616	115616	1	4
2.80562	0	0	164	FullDelay	0.115616	115616	1	4
2.82562	0	0	135	LastDelay	0.115616	115616	1	4
2.82562	0	0	135	FullDelay	0.635616	635616	3	4
2.8289	0	0	153	LastDelay	0.028904	28904	1	1
2.8289	0	0	153	FullDelay	0.268904	268904	2	1
2.84562	0	0	137	LastDelay	0.115616	115616	1	4
2.84562	0	0	137	FullDelay	0.615616	615616	3	4
2.86781	0	0	168	LastDelay	0.057808	57808	1	2
2.86781	0	0	168	FullDelay	0.057808	57808	1	2
2.87781	0	0	169	LastDelay	0.057808	57808	1	2
2.87781	0	0	169	FullDelay	0.057808	57808	1	2
2.8889	0	0	156	LastDelay	0.028904	28904	1	1
2.8889	0	0	156	FullDelay	0.298904	298904	2	1
2.9289	0	0	112	LastDelay	0.028904	28904	1	1
2.9289	0	0	112	FullDelay	1.0889	1.0889e+06	6	1
2.94562	0	0	170	LastDelay	0.115616	115616	1	4
2.94562	0	0	170	FullDelay	0.115616	115616	1	4
2.9689	0	0	162	LastDelay	0.028904	28904	1	1
2.9689	0	0	162	FullDelay	0.298904	298904	2	1
2.97781	0	0	160	LastDelay	0.057808	57808	1	2
2.97781	0	0	160	FullDelay	0.327808	327808	2	2
2.98638	0	0	172	LastDelay	0.116384	116384	1	4
2.98638	0	0	172	FullDelay	0.116384	116384	1	4
3.02562	0	0	158	LastDelay	0.115616	115616	1	4
3.02562	0	0	158	FullDelay	0.395616	395616	2	4
3.03419	0	0	177	LastDelay	0.064192	64192	1	2
3.03419	0	0	177	FullDelay	0.064192	64192	1	2
3.04562	0	0	161	LastDelay	0.115616	115616	1	4
3.04562	0	0	161	FullDelay	0.385616	385616	2	4
3.07562	0	0	176	LastDelay	0.115616	115616	1	4
3.07562	0	0	176	FullDelay	0.115616	115616	1	4
3.0989	0	0	171	LastDelay	0.028904	28904	1	1
3.0989	0	0	171	FullDelay	0.258904	258904	2	1
3.16562	0	0	166	LastDelay	0.115616	115616	1	4
3.16562	0	0	166	FullDelay	0.385616	385616	2	4
3.16781	0	0	173	LastDelay	0.057808	57808	1	2
3.16781	0	0	173	FullDelay	0.287808	287808	2	2
3.17562	0	0	167	LastDelay	0.115616	115616	1	4
3.17562	0	0	167	FullDelay	0.385616	385616	2	4
3.1889	0	0	188	LastDelay	0.028904	28904	1	1
3.1889	0	0	188	FullDelay	0.028904	28904	1	1
3.19562	0	0	182	LastDelay	0.115616	115616	1	4
3.19562	0	0	182	FullDelay	0.115616	115616	1	4
3.21671	0	0	185	LastDelay	0.086712	86712	1	3
3.21671	0	0	185	FullDelay	0.086712	86712	1	3
3.23562	0	0	184	LastDelay	0.115616	115616	1	4
3.23562	0	0	184	FullDelay	0.115616	115616	1	4
3.24781	0	0	191	LastDelay	0.057808	57808	1	2
3.24781	0	0	191	FullDelay	0.057808	57808	1	2
3.2589	0	0	193	LastDelay	0.028904	28904	1	1
3.2589	0	0	193	FullDelay	0.028904	28904	1	1
3.26781	0	0	175	LastDelay	0.057808	57808	1	2
3.26781	0	0	175	FullDelay	0.317808	317808	2	2
3.30781	0	0	148	LastDelay	0.057808	57808	1	2
3.30781	0	0	148	FullDelay	0.877808	877808	4	2
3.3289	0	0	180	LastDelay	0.028904	28904	1	1
3.3289	0	0	180	FullDelay	0.298904	298904	2	1
3.43562	0	0	195	LastDelay	0.115616	115616	1	4
3.43562	0	0	195	FullDelay	0.115616	115616	1	4
3.44419	0	0	202	LastDelay	0.034192	34192	1	1
3.44419	0	0	202	FullDelay	0.034192	34192	1	1
3.44671	0	0	183	LastDelay	0.086712	86712	1	3
3.44671	0	0	183	FullDelay	0.356712	356712	2	3
3.48671	0	0	201	LastDelay	0.086712	86712	1	3
3.48671	0	0	201	FullDelay	0.086712	86712	1	3
3.4889	0	0	186	LastDelay	0.028904	28904	1	1
3.4889	0	0	186	FullDelay	0.348904	348904	2	1
3.5389	0	0	165	LastDelay	0.028904	28904	1	1
3.5389	0	0	165	FullDelay	0.768904	768904	4	1
3.5489	0	0	178	LastDelay	0.028904	28904	1	1
3.5489	0	0	178	FullDelay	0.568904	568904	3	1
3.55748	0	0	205	LastDelay	0.11748	117480	1	4
3.55748	0	0	205	FullDelay	0.11748	117480	1	4
3.60562	0	0	190	LastDelay	0.115616	115616	1	4
3.60562	0	0	190	FullDelay	0.425616	425616	2	4
3.6431	0	0	192	LastDelay	0.103096	103096	1	3
3.6431	0	0	192	FullDelay	0.423096	423096	2	3
3.64562	0	0	179	LastDelay	0.115616	115616	1	4
3.64562	0	0	179	FullDelay	0.655616	655616	3	4
3.65419	0	0	196	LastDelay	0.034192	34192	1	1
3.65419	0	0	196	FullDelay	0.324192	324192	2	1
3.66025	0	0	131	LastDelay	0.060248	60248	1	2
3.66025	0	0	131	FullDelay	1.53025	1.53025e+06	7	2
3.66882	0	0	181	LastDelay	0.058824	58824	1	2
3.66882	0	0	181	FullDelay	0.628824	628824	3	2
3.67562	0	0	206	LastDelay	0.115616	115616	1	4
3.67562	0	0	206	FullDelay	0.115616	115616	1	4
3.68562	0	0	207	LastDelay	0.115616	115616	1	4
3.68562	0	0	207	FullDelay	0.115616	115616	1	4
3.6989	0	0	211	LastDelay	0.028904	28904	1	1
3.6989	0	0	211	FullDelay	0.028904	28904	1	1
3.74562	0	0	197	LastDelay	0.115616	115616	1	4
3.74562	0	0	197	FullDelay	0.405616	405616	2	4
3.76781	0	0	200	LastDelay	0.057808	57808	1	2
3.76781	0	0	200	FullDelay	0.377808	377808	2	2
3.77562	0	0	210	LastDelay	0.115616	115616	1	4
3.77562	0	0	210	FullDelay	0.115616	115616	1	4
3.79781	0	0	214	LastDelay	0.057808	57808	1	2
3.79781	0	0	214	FullDelay	0.057808	57808	1	2
3.8189	0	0	219	LastDelay	0.028904	28904	1	1
3.8189	0	0	219	FullDelay	0.028904	28904	1	1
3.8289	0	0	149	LastDelay	0.028904	28904	1	1
3.8289	0	0	149	FullDelay	1.3889	1.3889e+06	6	1
3.85671	0	0	217	LastDelay	0.086712	86712	1	3
3.85671	0	0	217	FullDelay	0.086712	86712	1	3
3.86562	0	0	215	LastDelay	0.115616	115616	1	4
3.86562	0	0	215	FullDelay	0.115616	115616	1	4
3.87419	0	0	220	LastDelay	0.034192	34192	1	1
3.87419	0	0	220	FullDelay	0.034192	34192	1	1
3.87562	0	0	216	LastDelay	0.115616	115616	1	4
3.87562	0	0	216	FullDelay	0.115616	115616	1	4
3.88419	0	0	189	LastDelay	0.064192	64192	1	2
3.88419	0	0	189	FullDelay	0.714192	714192	3	2
3.8889	0	0	209	LastDelay	0.028904	28904	1	1
3.8889	0	0	209	FullDelay	0.298904	298904	2	1
3.9389	0	0	199	LastDelay	0.028904	28904	1	1
3.9389	0	0	199	FullDelay	0.558904	558904	3	1
3.94781	0	0	223	LastDelay	0.057808	57808	1	2
3.94781	0	0	223	FullDelay	0.057808	57808	1	2
4.01671	0	0	225	LastDelay	0.086712	86712	1	3
4.01671	0	0	225	FullDelay	0.086712	86712	1	3
4.02529	0	0	203	LastDelay	0.065288	65288	1	2
4.02529	0	0	203	FullDelay	0.605288	605288	3	2
4.06846	0	0	213	LastDelay	0.078464	78464	1	2
4.06846	0	0	213	FullDelay	0.378464	378464	2	2
4.0689	0	0	231	LastDelay	0.028904	28904	1	1
4.0689	0	0	231	FullDelay	0.028904	28904	1	1
4.1189	0	0	232	LastDelay	0.028904	28904	1	1
4.1189	0	0	232	FullDelay	0.028904	28904	1	1
4.13562	0	0	229	LastDelay	0.115616	115616	1	4
4.13562	0	0	229	FullDelay	0.115616	115616	1	4
4.1489	0	0	233	LastDelay	0.028904	28904	1	1
4.1489	0	0	233	FullDelay	0.028904	28904	1	1
4.1989	0	0	237	LastDelay	0.028904	28904	1	1
4.1989	0	0	237	FullDelay	0.028904	28904	1	1
4.20781	0	0	198	LastDelay	0.057808	57808	1	2
4.20781	0	0	198	FullDelay	0.837808	837808	4	2
4.2089	0	0	238	LastDelay	0.028904	28904	1	1
4.2089	0	0	238	FullDelay	0.028904	28904	1	1
4.25562	0	0	235	LastDelay	0.115616	115616	1	4
4.25562	0	0	235	FullDelay	0.115616	115616	1	4
4.2689	0	0	240	LastDelay	0.028904	28904	1	1
4.2689	0	0	240	FullDelay	0.028904	28904	1	1
4.32562	0	0	204	LastDelay	0.115616	115616	1	4
4.32562	0	0	204	FullDelay	0.895616	895616	4	4
4.34562	0	0	226	LastDelay	0.115616	115616	1	4
4.34562	0	0	226	FullDelay	0.405616	405616	2	4
4.36781	0	0	194	LastDelay	0.057808	57808	1	2
4.36781	0	0	194	FullDelay	1.12781	1.12781e+06	5	2
4.38496	0	0	208	LastDelay	0.06496	64960	1	2
4.38496	0	0	208	FullDelay	0.80496	804960	4	2
4.3989	0	0	246	LastDelay	0.028904	28904	1	1
4.3989	0	0	246	FullDelay	0.028904	28904	1	1
4.41354	0	0	241	LastDelay	0.123536	123536	1	4
4.41354	0	0	241	FullDelay	0.123536	123536	1	4
4.44562	0	0	242	LastDelay	0.115616	115616	1	4
4.44562	0	0	242	FullDelay	0.115616	115616	1	4
4.44781	0	0	248	LastDelay	0.057808	57808	1	2
4.44781	0	0	248	FullDelay	0.057808	57808	1	2
4.4689	0	0	236	LastDelay	0.028904	28904	1	1
4.4689	0	0	236	FullDelay	0.308904	308904	2	1
4.47562	0	0	245	LastDelay	0.115616	115616	1	4
4.47562	0	0	245	FullDelay	0.115616	115616	1	4
4.4989	0	0	239	LastDelay	0.028904	28904	1	1
4.4989	0	0	239	FullDelay	0.308904	308904	2	1
4.50781	0	0	174	LastDelay	0.057808	57808	1	2
4.50781	0	0	174	FullDelay	1.61781	1.61781e+06	7	2
4.5089	0	0	249	LastDelay	0.028904	28904	1	1
4.5089	0	0	249	FullDelay	0.028904	28904	1	1
4.52562	0	0	221	LastDelay	0.115616	115616	1	4
4.52562	0	0	221	FullDelay	0.655616	655616	3	4
4.53419	0	0	212	LastDelay	0.034192	34192	1	1
4.53419	0	0	212	FullDelay	0.854192	854192	4	1
4.54277	0	0	222	LastDelay	0.122768	122768	1	4
4.54277	0	0	222	FullDelay	0.662768	662768	3	4
4.55354	0	0	234	LastDelay	0.123536	123536	1	4
